RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
394750,556,"Kinston, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,77.0,68.0,56.0,41.0,39.0,37.0,32.0,29.0,22.0,16.0,13.0,16.0,15.0,12.0,7.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,11.0,15.0,13.0,11.0,6.0,7.0,12.0,13.0,14.0,9.0,10.0,12.0,18.0,19.0
394993,557,"Poplar Bluff, MO",msa,MO,,,,,,,,,,,,,79.0,84.0,89.0,67.0,55.0,58.0,63.0,59.0,52.0,60.0,69.0,88.0,81.0,65.0,60.0,66.0,66.0,49.0,30.0,29.0,28.0,37.0,34.0,32.0,19.0,16.0,14.0,14.0,14.0,14.0,14.0,15.0,16.0,17.0,24.0,29.0,27.0,20.0,12.0,13.0,13.0,19.0,18.0,22.0,26.0,35.0,47.0
395122,558,"St. Marys, GA",msa,GA,34.0,34.0,31.0,24.0,21.0,24.0,38.0,46.0,47.0,46.0,52.0,54.0,44.0,32.0,24.0,22.0,22.0,28.0,32.0,30.0,28.0,31.0,40.0,38.0,27.0,18.0,21.0,19.0,16.0,11.0,10.0,12.0,13.0,20.0,20.0,16.0,8.0,4.0,4.0,4.0,4.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,11.0,14.0,20.0
395216,559,"Waycross, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
394366,560,"Batesville, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,36.0,29.0,26.0,18.0,19.0,22.0,27.0,31.0,36.0,32.0,32.0,25.0,24.0,19.0,17.0,20.0,24.0,25.0,26.0,27.0,32.0,34.0
394566,561,"Elko, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,8.0,10.0,11.0,12.0,17.0,23.0,29.0
395157,562,"Tiffin, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,62.0,53.0,42.0,22.0,16.0,11.0,6.0,6.0,7.0,13.0,19.0,19.0,18.0,12.0,11.0,5.0,6.0,6.0,6.0,6.0,7.0,9.0,15.0,16.0,15.0,10.0,8.0,7.0,7.0,9.0,10.0,14.0,14.0,21.0,21.0,28.0
394556,563,"Edwards, CO",msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,57.0,51.0,43.0,51.0,76.0,92.0,83.0,49.0,26.0,16.0,14.0,8.0,7.0,8.0,9.0,11.0,12.0,13.0,11.0,10.0,8.0,8.0,7.0,7.0,8.0,10.0,18.0,23.0,28.0,24.0,23.0,32.0
394721,564,"Jasper, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,38.0,13.0,8.0,7.0,6.0,6.0,6.0,8.0,11.0,17.0,19.0,19.0,13.0,10.0,7.0,7.0,6.0,11.0,13.0,13.0,10.0,10.0,16.0,23.0
394517,565,"Danville, KY",msa,KY,50.0,31.0,29.0,27.0,20.0,25.0,34.0,40.0,48.0,63.0,66.0,62.0,49.0,40.0,40.0,37.0,39.0,42.0,49.0,54.0,55.0,55.0,73.0,64.0,57.0,29.0,26.0,21.0,18.0,15.0,14.0,16.0,18.0,21.0,20.0,18.0,11.0,9.0,6.0,7.0,9.0,11.0,13.0,17.0,20.0,26.0,24.0,25.0,17.0,13.0,10.0,9.0,12.0,16.0,23.0,31.0,37.0,36.0,38.0
395131,566,"Sterling, IL",msa,IL,78.0,64.0,43.0,30.0,31.0,31.0,31.0,42.0,48.0,68.0,64.0,70.0,66.0,57.0,40.0,23.0,24.0,25.0,34.0,42.0,47.0,62.0,68.0,84.0,73.0,64.0,49.0,33.0,25.0,19.0,28.0,31.0,28.0,24.0,24.0,30.0,31.0,24.0,17.0,10.0,11.0,15.0,18.0,19.0,17.0,24.0,31.0,40.0,30.0,21.0,11.0,10.0,10.0,12.0,17.0,19.0,21.0,29.0,35.0
753920,567,"Sonora, CA",msa,CA,38.0,28.0,21.0,25.0,30.0,36.0,46.0,55.0,62.0,58.0,72.0,82.0,73.0,48.0,24.0,28.0,30.0,34.0,49.0,57.0,69.0,71.0,94.0,94.0,86.0,60.0,52.0,44.0,40.0,32.0,36.0,33.0,32.0,27.0,21.0,17.0,9.0,9.0,8.0,8.0,9.0,10.0,12.0,14.0,18.0,22.0,30.0,26.0,20.0,10.0,9.0,12.0,17.0,24.0,29.0,37.0,36.0,43.0,51.0
394951,568,"Oxford, MS",msa,MS,73.0,50.0,35.0,35.0,49.0,59.0,83.0,78.0,94.0,85.0,103.0,83.0,71.0,53.0,53.0,50.0,63.0,67.0,81.0,88.0,105.0,119.0,111.0,102.0,76.0,64.0,56.0,53.0,50.0,47.0,52.0,70.0,90.0,98.0,92.0,65.0,46.0,27.0,25.0,21.0,20.0,16.0,18.0,19.0,25.0,23.0,23.0,15.0,10.0,6.0,5.0,6.0,7.0,9.0,13.0,18.0,17.0,22.0,20.0
394632,569,"Glasgow, KY",msa,KY,47.0,48.0,37.0,37.0,36.0,42.0,48.0,49.0,52.0,53.0,71.0,71.0,85.0,71.0,66.0,44.0,40.0,41.0,41.0,43.0,40.0,44.0,55.0,59.0,66.0,59.0,68.0,61.0,49.0,33.0,31.0,34.0,25.0,22.0,18.0,20.0,17.0,18.0,16.0,14.0,12.0,12.0,15.0,18.0,24.0,28.0,35.0,33.0,26.0,19.0,14.0,17.0,19.0,19.0,21.0,26.0,35.0,41.0,43.0
394967,570,"Payson, AZ",msa,AZ,77.0,56.0,29.0,25.0,35.0,46.0,49.0,54.0,85.0,93.0,89.0,53.0,48.0,39.0,40.0,36.0,41.0,45.0,49.0,51.0,55.0,53.0,62.0,53.0,47.0,31.0,33.0,35.0,36.0,25.0,18.0,13.0,13.0,12.0,12.0,11.0,8.0,7.0,9.0,10.0,11.0,13.0,15.0,20.0,18.0,17.0,12.0,9.0,8.0,9.0,10.0,14.0,17.0,25.0,30.0,34.0,49.0,53.0,68.0
395204,571,"Warrensburg, MO",msa,MO,42.0,29.0,28.0,24.0,28.0,34.0,41.0,41.0,38.0,34.0,35.0,31.0,24.0,18.0,15.0,18.0,17.0,18.0,24.0,28.0,31.0,35.0,38.0,33.0,19.0,14.0,12.0,12.0,10.0,11.0,9.0,9.0,11.0,14.0,13.0,9.0,6.0,4.0,4.0,4.0,4.0,5.0,10.0,10.0,12.0,9.0,14.0,12.0,10.0,5.0,6.0,6.0,8.0,8.0,10.0,13.0,17.0,18.0,28.0
394344,572,"Athens, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,17.0,35.0,35.0,29.0,15.0,15.0,15.0,9.0,6.0,5.0,6.0,7.0,9.0,11.0,12.0,11.0,13.0,15.0,14.0,9.0,6.0,6.0,7.0,9.0,14.0,17.0,18.0,17.0,22.0,30.0
394562,573,"Elizabeth City, NC",msa,NC,64.0,60.0,51.0,52.0,51.0,51.0,61.0,57.0,62.0,65.0,84.0,98.0,87.0,73.0,48.0,50.0,53.0,55.0,57.0,66.0,74.0,79.0,77.0,78.0,59.0,39.0,32.0,34.0,37.0,32.0,30.0,24.0,17.0,17.0,15.0,13.0,8.0,6.0,5.0,6.0,7.0,8.0,11.0,13.0,16.0,15.0,15.0,16.0,14.0,12.0,7.0,9.0,11.0,15.0,18.0,24.0,29.0,35.0,39.0
394861,574,"Milledgeville, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,99.0,107.0,84.0,72.0,56.0,54.0,49.0,30.0,28.0,28.0,31.0,39.0,32.0,27.0,10.0,12.0,13.0,14.0,15.0,15.0,17.0,16.0,17.0,19.0,22.0,20.0,18.0,12.0,11.0,11.0,17.0,22.0,28.0,26.0,29.0,31.0,43.0
394339,576,"Ashland, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
394571,577,"Enterprise, AL",msa,AL,,,,,,,,,,,100.0,94.0,83.0,75.0,61.0,58.0,52.0,49.0,50.0,60.0,63.0,57.0,44.0,43.0,40.0,42.0,39.0,32.0,20.0,14.0,15.0,11.0,11.0,9.0,12.0,11.0,9.0,6.0,5.0,4.0,5.0,8.0,11.0,10.0,9.0,9.0,9.0,8.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,8.0,10.0,15.0,14.0
394717,578,"Jacksonville, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,56.0
394742,579,"Kerrville, TX",msa,TX,82.0,67.0,79.0,52.0,52.0,37.0,43.0,44.0,41.0,42.0,45.0,53.0,62.0,66.0,65.0,53.0,57.0,50.0,53.0,53.0,62.0,62.0,78.0,67.0,61.0,38.0,50.0,57.0,57.0,58.0,59.0,67.0,58.0,51.0,48.0,53.0,47.0,33.0,22.0,25.0,25.0,28.0,28.0,34.0,35.0,37.0,39.0,33.0,26.0,18.0,19.0,21.0,21.0,24.0,26.0,32.0,40.0,45.0,59.0
394634,580,"Gloversville, NY",msa,NY,102.0,78.0,50.0,26.0,33.0,39.0,50.0,53.0,59.0,68.0,113.0,146.0,153.0,107.0,61.0,34.0,32.0,48.0,60.0,70.0,63.0,65.0,68.0,105.0,126.0,131.0,99.0,61.0,37.0,22.0,25.0,24.0,25.0,35.0,46.0,41.0,29.0,15.0,14.0,10.0,12.0,14.0,19.0,22.0,26.0,26.0,29.0,25.0,23.0,15.0,13.0,10.0,12.0,16.0,17.0,18.0,17.0,25.0,46.0
394604,581,"Fort Leonard Wood, MO",msa,MO,81.0,69.0,48.0,40.0,45.0,46.0,69.0,88.0,94.0,93.0,104.0,116.0,95.0,66.0,50.0,45.0,36.0,37.0,42.0,53.0,69.0,67.0,83.0,101.0,96.0,77.0,40.0,35.0,24.0,16.0,13.0,12.0,14.0,18.0,20.0,19.0,13.0,10.0,7.0,7.0,7.0,9.0,11.0,12.0,12.0,11.0,8.0,8.0,7.0,8.0,6.0,6.0,8.0,11.0,11.0,10.0,14.0,19.0,23.0
394363,582,"Bartlesville, OK",msa,OK,81.0,55.0,33.0,29.0,40.0,50.0,60.0,65.0,82.0,81.0,81.0,74.0,60.0,50.0,37.0,39.0,45.0,46.0,42.0,43.0,39.0,44.0,45.0,39.0,34.0,23.0,22.0,18.0,17.0,16.0,15.0,11.0,15.0,18.0,18.0,17.0,12.0,12.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,12.0,12.0,11.0,7.0,6.0,6.0,5.0,6.0,8.0,8.0,9.0,8.0,11.0,10.0
395073,584,"Scottsboro, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0
394316,585,"Alice, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,68.0
394652,586,"Greenville, OH",msa,OH,,,,,,,,,,,,53.0,57.0,34.0,30.0,23.0,21.0,25.0,26.0,24.0,21.0,30.0,37.0,44.0,33.0,24.0,16.0,12.0,8.0,18.0,19.0,23.0,14.0,18.0,14.0,12.0,6.0,6.0,5.0,6.0,6.0,7.0,8.0,9.0,11.0,13.0,15.0,13.0,10.0,7.0,7.0,7.0,8.0,12.0,16.0,18.0,21.0,18.0,20.0
394985,587,"Platteville, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,23.0,20.0,10.0,12.0,18.0,24.0,26.0,29.0,41.0,49.0,47.0,31.0,18.0,10.0,12.0,14.0,16.0,22.0,26.0,35.0,35.0,45.0
786250,588,"Alexander City, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,15.0,14.0,16.0,17.0,18.0,25.0,29.0,31.0,24.0,20.0,17.0,16.0,13.0,11.0,11.0,12.0,14.0,18.0,19.0,23.0,31.0,39.0
394503,589,"Corsicana, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,49.0,31.0,27.0,27.0,30.0,29.0,33.0,31.0,28.0,21.0,20.0,21.0,21.0,22.0,23.0,25.0,27.0,26.0,31.0,30.0,27.0,17.0,12.0,11.0,12.0,16.0,17.0,18.0,25.0,32.0,40.0
753905,590,"Newport, OR",msa,OR,77.0,59.0,41.0,31.0,35.0,43.0,58.0,74.0,79.0,74.0,60.0,53.0,45.0,37.0,30.0,29.0,35.0,48.0,55.0,56.0,55.0,70.0,69.0,60.0,35.0,29.0,32.0,34.0,34.0,31.0,30.0,26.0,17.0,12.0,13.0,13.0,11.0,8.0,9.0,9.0,8.0,9.0,9.0,12.0,12.0,16.0,16.0,14.0,9.0,7.0,8.0,9.0,13.0,18.0,22.0,26.0,26.0,31.0,34.0
394933,592,"Oil City, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,80.0,65.0,35.0,23.0,15.0,14.0,17.0,22.0,23.0,21.0,16.0,24.0,28.0,34.0,27.0,22.0,16.0,18.0,20.0,22.0,20.0,16.0,16.0,37.0
395091,594,"Shelbyville, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,19.0,7.0,5.0,4.0,5.0,6.0,7.0,8.0,10.0,11.0,10.0,9.0,7.0,5.0,5.0,6.0,10.0,12.0,16.0,22.0,29.0,38.0,42.0
394819,595,"Malone, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
394963,596,"Paris, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,40.0,42.0,43.0,35.0,33.0,21.0,14.0,20.0,23.0,24.0,24.0,23.0,24.0,22.0,25.0,22.0,17.0,13.0,12.0,15.0,16.0,20.0,26.0,31.0,33.0,31.0
395008,597,"Pullman, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
394838,598,"Mason City, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,47.0,37.0,28.0,19.0,20.0,26.0,27.0,32.0,29.0,31.0,29.0,33.0,36.0,34.0,26.0,21.0,21.0,23.0,22.0,20.0,17.0,16.0,22.0,31.0
394567,599,"Ellensburg, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
394326,601,"Amsterdam, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
394628,602,"Gardnerville Ranchos, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,50.0,42.0,28.0,20.0,16.0,18.0,24.0,26.0,24.0,18.0,16.0,20.0,27.0,23.0,16.0,8.0,7.0,8.0,8.0,9.0,9.0,11.0,15.0,19.0,25.0,20.0,16.0,8.0,8.0,9.0,17.0,27.0,35.0,34.0,38.0,44.0,50.0
394625,603,"Galesburg, IL",msa,IL,,,,,,,,,,,98.0,117.0,110.0,93.0,54.0,29.0,29.0,36.0,42.0,37.0,49.0,55.0,73.0,80.0,71.0,61.0,35.0,36.0,34.0,40.0,35.0,29.0,22.0,19.0,25.0,36.0,41.0,31.0,14.0,8.0,8.0,10.0,10.0,12.0,11.0,23.0,37.0,49.0,37.0,21.0,8.0,11.0,12.0,15.0,15.0,15.0,17.0,21.0,23.0
394527,604,"Del Rio, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,24.0,22.0,23.0,19.0,18.0,18.0,16.0,19.0,18.0,28.0,32.0,46.0,48.0
395144,605,"Tahlequah, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,35.0
394548,606,"Durant, OK",msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,25.0,18.0,8.0,8.0,9.0,8.0,10.0,14.0,18.0,27.0,23.0,19.0,10.0,11.0,11.0,12.0,10.0,13.0,21.0,27.0,29.0,25.0,28.0
394431,608,"Cadillac, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0
395097,610,"Sidney, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
394876,612,"Montrose, CO",msa,CO,55.0,36.0,22.0,15.0,15.0,16.0,23.0,26.0,37.0,42.0,50.0,44.0,36.0,31.0,28.0,27.0,21.0,28.0,35.0,49.0,55.0,54.0,54.0,43.0,38.0,24.0,22.0,19.0,24.0,27.0,30.0,27.0,24.0,18.0,13.0,7.0,7.0,7.0,6.0,7.0,9.0,11.0,12.0,16.0,18.0,18.0,19.0,17.0,16.0,11.0,11.0,12.0,15.0,20.0,28.0,31.0,31.0,36.0,49.0
394954,613,"Pahrump, NV",msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,67.0,45.0,40.0,32.0,24.0,22.0,27.0,29.0,27.0,21.0,12.0,7.0,6.0,8.0,11.0,13.0,16.0,17.0,24.0,25.0,24.0,16.0,13.0,11.0,13.0,19.0,25.0,31.0,41.0,46.0,53.0,55.0
394906,614,"New Castle, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,34.0,41.0,36.0,26.0,20.0,18.0,12.0,7.0,6.0,8.0,12.0,11.0,14.0,11.0,11.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,9.0,11.0,12.0,8.0,5.0,4.0,5.0,5.0,9.0,12.0,13.0,11.0,11.0,11.0
394919,616,"Norfolk, NE",msa,NE,29.0,21.0,18.0,18.0,22.0,24.0,29.0,26.0,41.0,45.0,52.0,60.0,50.0,54.0,29.0,33.0,24.0,28.0,28.0,35.0,35.0,45.0,51.0,72.0,65.0,60.0,39.0,32.0,23.0,22.0,27.0,28.0,29.0,27.0,24.0,20.0,15.0,14.0,9.0,8.0,10.0,12.0,16.0,18.0,19.0,18.0,17.0,12.0,9.0,7.0,8.0,9.0,10.0,11.0,14.0,16.0,28.0,37.0,55.0
394437,617,"Ca-¦on City, CO",msa,CO,17.0,12.0,19.0,18.0,17.0,14.0,15.0,18.0,23.0,34.0,47.0,44.0,37.0,23.0,19.0,14.0,14.0,18.0,24.0,33.0,33.0,34.0,31.0,33.0,28.0,29.0,26.0,24.0,19.0,19.0,20.0,17.0,21.0,20.0,20.0,11.0,10.0,8.0,8.0,7.0,7.0,9.0,10.0,14.0,18.0,23.0,20.0,18.0,12.0,10.0,8.0,10.0,17.0,23.0,25.0,30.0,32.0,39.0,47.0
394739,618,"Kendallville, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,26.0,15.0,5.0,4.0,5.0,5.0,5.0,7.0,8.0,9.0,12.0,12.0,13.0,8.0,8.0,7.0,7.0,7.0,9.0,11.0,12.0,14.0,18.0,31.0
394379,619,"Bemidji, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,38.0
394504,621,"Cortland, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
394887,622,"Mount Sterling, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,27.0,13.0,11.0,7.0,7.0,7.0,5.0,7.0,8.0,14.0,17.0,21.0,18.0,14.0,10.0,8.0,10.0,11.0,14.0,19.0,22.0,29.0,30.0,31.0
395208,623,"Washington, NC",msa,NC,,,,,,,,64.0,85.0,104.0,108.0,99.0,75.0,73.0,57.0,50.0,45.0,52.0,56.0,57.0,77.0,87.0,87.0,60.0,43.0,39.0,41.0,40.0,37.0,27.0,29.0,26.0,29.0,30.0,31.0,26.0,17.0,10.0,11.0,11.0,10.0,7.0,10.0,17.0,24.0,22.0,14.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,15.0,17.0,19.0,22.0,23.0
753916,624,"Sandpoint, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,13.0,12.0,8.0,10.0,15.0,19.0,26.0,24.0,30.0,27.0,25.0,14.0,7.0,8.0,10.0,18.0,29.0,41.0,53.0,60.0,70.0,69.0
394918,625,"Nogales, AZ",msa,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0
753865,627,"Bardstown, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,24.0,16.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,10.0,11.0,18.0,15.0,13.0,6.0,6.0,8.0,12.0,15.0,20.0,23.0,25.0,32.0,40.0
394477,628,"Clinton, IA",msa,IA,68.0,54.0,48.0,43.0,43.0,35.0,36.0,45.0,65.0,74.0,79.0,76.0,61.0,55.0,38.0,40.0,40.0,43.0,33.0,27.0,32.0,45.0,50.0,50.0,48.0,40.0,38.0,33.0,36.0,33.0,32.0,28.0,27.0,26.0,26.0,27.0,21.0,20.0,12.0,9.0,7.0,10.0,12.0,13.0,13.0,15.0,20.0,21.0,19.0,15.0,12.0,12.0,9.0,10.0,8.0,12.0,15.0,21.0,38.0
395017,629,"Red Wing, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0
394987,630,"Plymouth, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
394789,631,"Lewistown, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,11.0,14.0,14.0,15.0,17.0,17.0,20.0,26.0
394500,632,"Cornelia, GA",msa,GA,50.0,42.0,22.0,23.0,20.0,20.0,25.0,27.0,29.0,32.0,38.0,48.0,39.0,35.0,35.0,36.0,35.0,20.0,24.0,24.0,31.0,34.0,37.0,32.0,28.0,28.0,27.0,24.0,21.0,21.0,22.0,18.0,14.0,13.0,16.0,15.0,12.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,14.0,18.0,18.0,15.0,19.0,27.0
394886,633,"Mount Pleasant, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,49.0
753889,637,"Hillsdale, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
394961,638,"Paragould, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0
394375,640,"Bedford, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,23.0,18.0,6.0,5.0,4.0,5.0,7.0,10.0,10.0,11.0,12.0,15.0,16.0,11.0,7.0,5.0,6.0,9.0,12.0,11.0,13.0,12.0,18.0,26.0
394850,642,"Menomonie, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,14.0,13.0,9.0,15.0,24.0,30.0,31.0,34.0,43.0,51.0,57.0,50.0,35.0,19.0,14.0,24.0,32.0,35.0,38.0,37.0,42.0,51.0,54.0
753918,643,"Shawano, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,23.0,16.0,17.0,24.0,27.0,32.0,36.0,41.0,42.0,43.0,43.0,54.0,50.0,40.0,23.0,19.0,22.0,28.0,38.0,42.0,43.0,43.0,44.0
394377,644,"Bellefontaine, OH",msa,OH,24.0,20.0,18.0,16.0,12.0,16.0,17.0,22.0,25.0,37.0,42.0,40.0,28.0,20.0,14.0,12.0,22.0,23.0,26.0,18.0,35.0,38.0,51.0,39.0,35.0,28.0,31.0,30.0,20.0,10.0,7.0,7.0,8.0,10.0,9.0,8.0,7.0,7.0,6.0,5.0,5.0,7.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,14.0,15.0,18.0,18.0,25.0,31.0
786259,645,"Grand Rapids, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,15.0,14.0,14.0,13.0,17.0,22.0,25.0,29.0,30.0,37.0,33.0,26.0,16.0,12.0,13.0,12.0,16.0,23.0,27.0,33.0,34.0,50.0
394427,646,"Burlington, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,101.0,70.0,83.0,75.0,89.0,75.0,74.0,62.0,62.0,61.0,59.0,60.0,62.0,69.0,66.0,55.0,43.0,35.0,32.0,32.0,31.0,32.0,38.0,44.0,45.0,43.0,38.0,32.0,22.0,16.0,22.0,24.0,27.0,26.0,27.0,33.0,42.0
394667,647,"Harrison, AR",msa,AR,61.0,40.0,31.0,31.0,40.0,42.0,49.0,44.0,48.0,59.0,79.0,79.0,66.0,48.0,44.0,45.0,44.0,47.0,71.0,79.0,77.0,66.0,69.0,80.0,63.0,60.0,42.0,41.0,32.0,30.0,26.0,21.0,22.0,18.0,17.0,10.0,8.0,7.0,7.0,7.0,8.0,9.0,11.0,13.0,17.0,15.0,16.0,16.0,17.0,14.0,10.0,9.0,11.0,17.0,21.0,26.0,26.0,25.0,32.0
394677,649,"Henderson, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,5.0,6.0,6.0,7.0,8.0,8.0,10.0,10.0,13.0,11.0,12.0,11.0,15.0,13.0,12.0,9.0,11.0,14.0,17.0,19.0,20.0,28.0,32.0
394779,652,"Lawrenceburg, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,45.0,28.0,13.0,7.0,6.0,10.0,13.0,16.0,20.0,24.0,29.0,32.0,30.0,25.0,16.0,13.0,12.0,12.0,16.0,20.0,26.0,28.0,33.0,43.0
395037,653,"Rolla, MO",msa,MO,55.0,55.0,18.0,22.0,24.0,28.0,37.0,44.0,61.0,63.0,79.0,81.0,68.0,43.0,25.0,32.0,37.0,37.0,30.0,29.0,47.0,67.0,82.0,77.0,65.0,48.0,43.0,35.0,32.0,25.0,30.0,29.0,27.0,21.0,24.0,17.0,15.0,5.0,5.0,5.0,6.0,9.0,11.0,14.0,12.0,17.0,22.0,21.0,13.0,5.0,5.0,5.0,7.0,11.0,12.0,16.0,23.0,27.0,24.0
